pattern_type,props,utterance,ltl_formula
exact_restricted_avoidance,"['a', 'b', 'c', 'd', 'h']",visit a five times and then stop visiting it anymore,M & a F & ! a F & a F & ! a F & a F & ! a F & a F & ! a F a | ! a G | a G | ! a G | a G | ! a G | a G | ! a G | a G | ! a G | a G ! a
delayed_reaction,"['a', 'b']",after visiting a you have to visit b at least once,G i a F b
delayed_reaction,"['a', 'b']",if you visit a you also have to visit b after that,G i a F b
delayed_reaction,"['a', 'b']",b have to be visited after a is visited,G i a F b
prompt_reaction,"['a', 'b']",once you visit a you have to head to b right after that,G i a X b
prompt_reaction,"['a', 'b']",going to a means you have to go to b immediately after that,G i a X b
prompt_reaction,"['a', 'b']",you can go to a but you must go to b as soon as you go to a,G i a X b
prompt_reaction,"['a', 'b']",do not go to anywhere but b once you visit a,G i a X b
prompt_reaction,"['a', 'b']",you can go to a but you must go to b immediately afterward,G i a X b
prompt_reaction,"['a', 'b']",you need to head to b immediately whenever you visit a,G i a X b
prompt_reaction,"['a', 'b']",if you visit a make your way right to b right after that,G i a X b
prompt_reaction,"['a', 'b']",once you visit a you can go nowhere but b immediately,G i a X b
bound_delay,"['a', 'b']",if you visit a make sure you will visit b immediately after that if you visit b make sure you have visited a right before that,G e a X b
bound_delay,"['a', 'b']",after you visit a you must visit b right after a and you can only visit b immediately after visiting a,G e a X b
bound_delay,"['a', 'b']",if you want to visit a make sure you will visit b immediately after that if you want to visit b make sure you will visit a right before that,G e a X b
wait,"['a', 'b']",once b is seen feel free to leave a otherwise stay at a,U a b
wait,"['a', 'b']",do not leave a before b is seen,U a b
wait,"['a', 'b']",you cannot go to anywhere from a before having b observed,U a b
future_avoidance,"['a', 'b']",once a is reached after that you can never visit b,G i a X G ! b
future_avoidance,"['a', 'b']",b can never be visited once a occurs,G i a X G ! b
future_avoidance,"['a', 'b']",if you go to a you can never go to b after that,G i a X G ! b
future_avoidance,"['a', 'b']",if a happens that prevents b from happening afterwards,G i a X G ! b
future_avoidance,"['a', 'b']",if you visit a you are not allowed to reach b afterwards,G i a X G ! b
upper_restricted_avoidance,['a'],once you reach a you are never allowed to visit it again,! F & a U a & ! a U ! a F a
upper_restricted_avoidance,['a'],you can visit a at most once,! F & a U a & ! a U ! a F a
upper_restricted_avoidance,['a'],you can not visit a two or more times,! F & a U a & ! a U ! a F a
upper_restricted_avoidance,['a'],visiting a locks it for future visits,! F & a U a & ! a U ! a F a
upper_restricted_avoidance,['a'],do not go to a more than once,! F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b']",you can visit a at most twice,! F & a U a & ! a U ! a F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b']",you are not allowed to visit a three or more times,! F & a U a & ! a U ! a F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b']",once you leave a for the second time you cannot come back to it,! F & a U a & ! a U ! a F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b']",you can only visit a twice or fewer times,! F & a U a & ! a U ! a F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b']",going to a twice locks it for future visits,! F & a U a & ! a U ! a F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b', 'c']",passing through a thrice will lock it for future visits,! F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b', 'c']",the maximum number of times you can visit a is three,! F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b', 'c']",do not visit a any more than three times,! F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b', 'c']",you cannot reach a for four or more times,! F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b', 'c']",the maximum allowable visits to a is three,! F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b', 'c', 'd']",visiting a for the fourth time will lock it for future visits,! F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b', 'c', 'd']",once you enter a for the fourth time you can never reenter it,! F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b', 'c', 'd']",the maximum number of times you can visit a four,! F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b', 'c', 'd']",you are allowed at most four visits to a,! F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b', 'c', 'd']",you are not allowed five or more visits to a,! F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b', 'c', 'd', 'h']",you can not visit a six or more times,! F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b', 'c', 'd', 'h']",visit a at most five times,! F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b', 'c', 'd', 'h']",do not visit a more than five times,! F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b', 'c', 'd', 'h']",once you leave a for the fifth time it is locked for you,! F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b', 'c', 'd', 'h']",never go to a more than five times,! F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
lower_restricted_avoidance,['a'],visit a at least once,F a
lower_restricted_avoidance,['a'],go to a,F a
lower_restricted_avoidance,['a'],reach a,F a
lower_restricted_avoidance,['a'],go through a,F a
lower_restricted_avoidance,['a'],find a,F a
lower_restricted_avoidance,"['a', 'b']",visit a at least twice while leaving its region in between,F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b']",find a then leave a and then go back to it at least once again,F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b']",the minimum number of times you can reach a is two,F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b']",you must visit and then leave a at least twice,F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b']",go to a leave and then go to a once again,F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b', 'c']",go to a at least three times while leaving in between,F & a U a & ! a U ! a F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b', 'c']",do not visit a any fewer than three times,F & a U a & ! a U ! a F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b', 'c']",reach a at least three times,F & a U a & ! a U ! a F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b', 'c']",you must pass through a three times or more,F & a U a & ! a U ! a F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b', 'c']",visit a at least three times each time you must leave before coming back,F & a U a & ! a U ! a F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b', 'c', 'd']",you are not allowed to visit a three times or fewer you must visit a four times or more,F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b', 'c', 'd']",visit a at least four times while leaving in between,F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b', 'c', 'd']",the minimum number of times you must reach a is two,F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b', 'c', 'd']",move to a at least four times,F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b', 'c', 'd']",you are required to make at least four separate visits to a,F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b', 'c', 'd', 'h']",you must visit and then leave a at least five times,F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b', 'c', 'd', 'h']",go to a then leave a at least five times,F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b', 'c', 'd', 'h']",you must pass through a on at least five separate occasions,F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b', 'c', 'd', 'h']",the minimum number of times you must visit a is five,F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b', 'c', 'd', 'h']",reach a then leave a and repeat this at least four more times,F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
exact_restricted_avoidance,['a'],visit a then leave a and never go back,M a | ! a G | a G ! a
exact_restricted_avoidance,['a'],visit a exactly once you can stay there for any period of time,M a | ! a G | a G ! a
exact_restricted_avoidance,['a'],you are allowed to make only one visit to a,M a | ! a G | a G ! a
exact_restricted_avoidance,['a'],you can only reach and exit a exactly once,M a | ! a G | a G ! a
exact_restricted_avoidance,['a'],reach a and then leave a then never come back to a,M a | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b']",go to a then leave a and repeat this exactly once more,M & a F & ! a F a | ! a G | a G | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b']",you are required to make exactly two separate visits to a,M & a F & ! a F a | ! a G | a G | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b']",visit a on exactly two separate instances,M & a F & ! a F a | ! a G | a G | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b']",go to a then leave and and repeat exactly once more,M & a F & ! a F a | ! a G | a G | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b']",the required number of separate visits to a is two,M & a F & ! a F a | ! a G | a G | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b', 'c']",you are required to visit a on exactly three separate instances,M & a F & ! a F & a F & ! a F a | ! a G | a G | ! a G | a G | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b', 'c']",the required number of separate visits to a is exactly three,M & a F & ! a F & a F & ! a F a | ! a G | a G | ! a G | a G | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b', 'c']",visit a exactly three separate times,M & a F & ! a F & a F & ! a F a | ! a G | a G | ! a G | a G | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b', 'c']",pass through a exactly three times,M & a F & ! a F & a F & ! a F a | ! a G | a G | ! a G | a G | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b', 'c']",go to a then leave a and then repeat this exactly two more times,M & a F & ! a F & a F & ! a F a | ! a G | a G | ! a G | a G | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b', 'c', 'd']",you are required to make exactly four separate visits to a,M & a F & ! a F & a F & ! a F & a F & ! a F a | ! a G | a G | ! a G | a G | ! a G | a G | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b', 'c', 'd']",go to a exactly four separate times,M & a F & ! a F & a F & ! a F & a F & ! a F a | ! a G | a G | ! a G | a G | ! a G | a G | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b', 'c', 'd']",do not visit a any more or any fewer than four times,M & a F & ! a F & a F & ! a F & a F & ! a F a | ! a G | a G | ! a G | a G | ! a G | a G | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b', 'c', 'd']",go to a then leave a and repeat this exactly three more times,M & a F & ! a F & a F & ! a F & a F & ! a F a | ! a G | a G | ! a G | a G | ! a G | a G | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b', 'c', 'd']",complete exactly four separate visits to a,M & a F & ! a F & a F & ! a F & a F & ! a F a | ! a G | a G | ! a G | a G | ! a G | a G | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b', 'c', 'd', 'h']",complete exactly five separate visits to a,M & a F & ! a F & a F & ! a F & a F & ! a F & a F & ! a F a | ! a G | a G | ! a G | a G | ! a G | a G | ! a G | a G | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b', 'c', 'd', 'h']",pass through a exactly five times,M & a F & ! a F & a F & ! a F & a F & ! a F & a F & ! a F a | ! a G | a G | ! a G | a G | ! a G | a G | ! a G | a G | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b', 'c', 'd', 'h']",you are required to complete exactly five separate visits to a,M & a F & ! a F & a F & ! a F & a F & ! a F & a F & ! a F a | ! a G | a G | ! a G | a G | ! a G | a G | ! a G | a G | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b', 'c', 'd', 'h']",go to a then leave and repeat this exactly four more times,M & a F & ! a F & a F & ! a F & a F & ! a F & a F & ! a F a | ! a G | a G | ! a G | a G | ! a G | a G | ! a G | a G | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b', 'c', 'd', 'h']",the required number of separate visits to a is exactly five,M & a F & ! a F & a F & ! a F & a F & ! a F & a F & ! a F a | ! a G | a G | ! a G | a G | ! a G | a G | ! a G | a G | ! a G | a G ! a
delayed_reaction,"['a', 'b']",if a is observed at any time then b must be visited in the future,G i a F b
delayed_reaction,"['a', 'b']",go to b at least once after you ever see a happen,G i a F b
delayed_reaction,"['a', 'b']",if at any time a occurs then b must be reached once afterwards,G i a F b
delayed_reaction,"['a', 'b']",whenever a occurs in response to it b must be visited in the future,G i a F b
delayed_reaction,"['a', 'b']",at any point in time if a holds then b should be visited at least once in the future,G i a F b
prompt_reaction,"['a', 'b']",as soon as a is observed visit b at the next time instant,G i a X b
prompt_reaction,"['a', 'b']",whenever a occurs b must occur at the very next time instant,G i a X b
prompt_reaction,"['a', 'b']",b should happen immediately in the next time step as soon as a is observed,G i a X b
prompt_reaction,"['a', 'b']",if you see a then go to b at the very next time step,G i a X b
prompt_reaction,"['a', 'b']",always the response to a is b in the next time step,G i a X b
bound_delay,"['a', 'b']",b must occur in the very next time step that a occurs and a must happen in the immediately previous time step of b occurring,G e a X b
bound_delay,"['a', 'b']",a and b are always separated by one time instant with a happening before neither b or a can be observed independently,G e a X b
bound_delay,"['a', 'b']",if a happens only and only then is b allowed to happen at the very next time instant,G e a X b
bound_delay,"['a', 'b']",if b happens only then a must have happened just one time step in the past,G e a X b
bound_delay,"['a', 'b']",if a is observed only and only then should b be visited in the next time step otherwise b should not be visited,G e a X b
wait,"['a', 'b']",remain at a till you observe b,U a b
wait,"['a', 'b']",observation of b releases a from holding true,U a b
wait,"['a', 'b']",stay at a till b occurs,U a b
wait,"['a', 'b']",till b occurs do not exit a,U a b
wait,"['a', 'b']",remain at a as long as b is not seen,U a b
past_avoidance,"['a', 'b']",do not visit a till you observe b,U ! a b
past_avoidance,"['a', 'b']",seeing b unlocks a,U ! a b
global_avoidance,['a'],never let a hold,G ! a
global_avoidance,['a'],a should never become true,G ! a
global_avoidance,"['a', 'b']",never let any of a or b hold,& G ! a G ! b
global_avoidance,"['a', 'b']",do not ever visit both a and b,& G ! a G ! b
global_avoidance,"['a', 'b', 'c']",a b or c can never become true at any instant,& G ! a & G ! b G ! c
global_avoidance,"['a', 'b', 'c']",ensure that a b and c never hold true,& G ! a & G ! b G ! c
global_avoidance,"['a', 'b', 'c', 'd']",a b c and d must never be allowed to be true,& G ! a & G ! b & G ! c G ! d
global_avoidance,"['a', 'b', 'c', 'd']",never go through any of a b c or d,& G ! a & G ! b & G ! c G ! d
global_avoidance,"['a', 'b', 'c', 'd', 'h']",ensure that none among a b c d and h are ever visited,& G ! a & G ! b & G ! c & G ! d G ! h
global_avoidance,"['a', 'b', 'c', 'd', 'h']",a b c d and h must never be allowed to hold true,& G ! a & G ! b & G ! c & G ! d G ! h
future_avoidance,"['a', 'b']",whenever you observe a this locks b from becoming true from the next instance,G i a X G ! b
future_avoidance,"['a', 'b']",seeing a locks b from being true for all time instances starting from the next one,G i a X G ! b
upper_restricted_avoidance,"['a', 'b', 'c']",do not go to a any more than three times,! F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b', 'c']",the maximum allowable separate visits to a are three,! F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b', 'c']",do not go to a on any more than three occasions,! F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
upper_restricted_avoidance,['a'],do not visit a any more than once,! F & a U a & ! a U ! a F a
upper_restricted_avoidance,['a'],do not reach a for more than one distinct visit,! F & a U a & ! a U ! a F a
upper_restricted_avoidance,['a'],the maximum allowable separate visits to a is one,! F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b']",do not visit a any more than two times,! F & a U a & ! a U ! a F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b']",the maximum allowable separate passes through a are two,! F & a U a & ! a U ! a F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b']",you are not permitted to visit a any more than two distinct times,! F & a U a & ! a U ! a F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b', 'c', 'd']",visit a on at most four separate occasions,! F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b', 'c', 'd']",you are not allowed to visit a on five or more separate occasions,! F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b', 'c', 'd']",do not visit a more than four times,! F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b', 'c', 'd', 'h']",do not visit a any more than five times,! F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b', 'c', 'd', 'h']",the maximum allowable distinct visits to a are five,! F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
upper_restricted_avoidance,"['a', 'b', 'c', 'd', 'h']",make sure to not visit a on any more than five separate occasions,! F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
lower_restricted_avoidance,['a'],the minimum number of visits to a is once,F a
lower_restricted_avoidance,['a'],make you go to a at least once,F a
lower_restricted_avoidance,['a'],you are required to pass through a once,F a
lower_restricted_avoidance,"['a', 'b']",reach a on at least two separate occasions,F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b']",visit a at least twice,F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b']",you are not allowed to have any less than two separate visits to a complete the task,F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b', 'c']",reach on a three separate instances,F & a U a & ! a U ! a F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b', 'c']",make sure to not visit a any fewer than three times,F & a U a & ! a U ! a F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b', 'c']",you need at least three distinct visits to a,F & a U a & ! a U ! a F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b', 'c']",you need at least three separate visits to a,F & a U a & ! a U ! a F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b', 'c']",do not visit a on any fewer than three separate instances,F & a U a & ! a U ! a F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b', 'c']",make sure that you go to a at least three times,F & a U a & ! a U ! a F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b', 'c', 'd']",make sure you go to a at least four separate times,F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b', 'c', 'd']",you need at least four distinct visits to a,F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b', 'c', 'd']",you are not permitted to complete the task without visiting a on four separate occasions,F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b', 'c', 'd', 'h']",you cannot complete the task without visiting a on five separate occasions,F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b', 'c', 'd', 'h']",do not visit a any fewer than five separate times ,F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
lower_restricted_avoidance,"['a', 'b', 'c', 'd', 'h']",ensure that you have at least five separate times where you reach a,F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F & a U a & ! a U ! a F a
exact_restricted_avoidance,['a'],reach a exactly once,M a | ! a G | a G ! a
exact_restricted_avoidance,['a'],visit a no fewer or greater than once,M a | ! a G | a G ! a
exact_restricted_avoidance,['a'],go visit a exactly once,M a | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b']",go to a exactly twice,M & a F & ! a F a | ! a G | a G | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b']",do not visit a any greater or fewer than two times,M & a F & ! a F a | ! a G | a G | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b']",ensure that you have exactly two distinct visits to a,M & a F & ! a F a | ! a G | a G | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b', 'c']",make sure that you have exactly three separate visits to a,M & a F & ! a F & a F & ! a F a | ! a G | a G | ! a G | a G | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b', 'c']",visit a exactly three separate times,M & a F & ! a F & a F & ! a F a | ! a G | a G | ! a G | a G | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b', 'c']",do not exceed or fall short on three separate visits to a,M & a F & ! a F & a F & ! a F a | ! a G | a G | ! a G | a G | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b', 'c', 'd']",complete exactly four distinct visits to a,M & a F & ! a F & a F & ! a F & a F & ! a F a | ! a G | a G | ! a G | a G | ! a G | a G | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b', 'c', 'd']",reach a on exactly four separate occations,M & a F & ! a F & a F & ! a F & a F & ! a F a | ! a G | a G | ! a G | a G | ! a G | a G | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b', 'c', 'd']",do not go to a any more or any fewer than four different times,M & a F & ! a F & a F & ! a F & a F & ! a F a | ! a G | a G | ! a G | a G | ! a G | a G | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b', 'c', 'd', 'h']",do not go to a any more or any fewer than five different times,M & a F & ! a F & a F & ! a F & a F & ! a F & a F & ! a F a | ! a G | a G | ! a G | a G | ! a G | a G | ! a G | a G | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b', 'c', 'd', 'h']",make sure to visit a on five separate occasions,M & a F & ! a F & a F & ! a F & a F & ! a F & a F & ! a F a | ! a G | a G | ! a G | a G | ! a G | a G | ! a G | a G | ! a G | a G ! a
exact_restricted_avoidance,"['a', 'b', 'c', 'd', 'h']",visit a at most and at least five separate times,M & a F & ! a F & a F & ! a F & a F & ! a F & a F & ! a F a | ! a G | a G | ! a G | a G | ! a G | a G | ! a G | a G | ! a G | a G ! a
delayed_reaction,"['a', 'b']",always once you observe a ensure that you go to b at least once in the future,G i a F b
delayed_reaction,"['a', 'b']",for all times in the future once a occurs you must visit b in the future at least one time,G i a F b
delayed_reaction,"['a', 'b']",whenever you see a occur make sure to visit b at least once after,G i a F b
prompt_reaction,"['a', 'b']",go to b in the very next time instant whenever you see a,G i a X b
prompt_reaction,"['a', 'b']",always if you observe a proceed to reach b at the very next time instant,G i a X b
prompt_reaction,"['a', 'b']",whenever you observe a proceed to go to reach b at the next time instant,G i a X b
bound_delay,"['a', 'b']",proceed to reach b at the next time instant only and only if you see a,G e a X b
bound_delay,"['a', 'b']",if and only if you observe a you should ensure that you get to location b at the next time instant,G e a X b
bound_delay,"['a', 'b']",you must be at b at the next time step if and only if you have seen a hold true,G e a X b
wait,"['a', 'b']",wait at a till you see b,U a b
wait,"['a', 'b']",hold position at a for as long as b does not occur,U a b
wait,"['a', 'b']",as long as you do not see b happen do not leave a,U a b
future_avoidance,"['a', 'b']",after you get to a you must avoid b,G i a X G ! b
